user,project,recom_score
1574,736,0.365892318
1574,620,0.358604246
1574,1146,0.293781374
1574,1940,0.253145157
1574,758,0.225659587
1574,1334,0.181500306
1574,488,0.159611007
1574,387,0.132781099
1574,139,0.06425037
1576,1017,0.493568921
1576,1017,0.493568921
1576,1975,0.48058402
1576,1674,0.478221746
1576,1133,0.383425971
1580,1017,0.493568921
1580,646,0.481280931
1580,314,0.464191568
1580,902,0.462465103
1580,1334,0.181500306
1581,815,0.497992691
1581,1017,0.493568921
1581,1522,0.488453562
1581,646,0.481280931
1581,1133,0.383425971
1582,295,0.460275496
1582,13,0.362627608
1582,1670,0.323563122
1582,1940,0.158482058
1582,139,0.06425037
1582,780,0.049731195
1583,815,0.497992691
1583,815,0.497992691
1583,1017,0.493568921
1583,1522,0.488453562
1583,1415,0.331042986
1584,432,0.497119077
1584,1809,0.422580077
1584,1200,0.224437925
1584,83,0.079152722
1584,668,0.053899797
1589,432,0.497119077
1589,1522,0.488453562
1589,646,0.481280931
1589,646,0.481280931
1589,314,0.464191568
1592,646,0.481280931
1592,1674,0.478221746
1592,902,0.462465103
1592,1496,0.209832416
1592,1875,0.149826946
1594,1017,0.493568921
1594,646,0.481280931
1594,314,0.464191568
1594,1274,0.356369547
1594,620,0.269900785
1595,295,0.58884647
1595,154,0.490237319
1595,396,0.468941259
1595,58,0.457923462
1595,271,0.335410231
1595,585,0.270521954
1595,758,0.260821381
1595,347,0.184716962
1595,376,0.129095897
1599,646,0.481280931
1599,1674,0.478221746
1599,1674,0.478221746
1599,1334,0.181500306
1599,83,0.079152722
1600,1522,0.488453562
1600,1522,0.488453562
1600,1674,0.478221746
1600,458,0.470417677
1600,457,0.316421148
1603,432,0.497119077
1603,1975,0.48058402
1603,1975,0.48058402
1603,1785,0.320948772
1603,83,0.079152722
1605,646,0.481280931
1605,1975,0.48058402
1605,314,0.464191568
1605,1940,0.158482058
1605,668,0.053899797
1606,815,0.687579226
1606,1017,0.6745803
1606,1674,0.66220908
1606,1560,0.645617016
1606,458,0.638937144
1606,1522,0.615212286
1606,1284,0.56677763
1606,762,0.565957668
1606,218,0.562270312
1606,278,0.557021897
1606,497,0.539824779
1606,1180,0.525255778
1606,867,0.513065132
1606,154,0.502570205
1606,1211,0.495331393
1606,1932,0.493785117
1606,291,0.487186491
1606,1473,0.484486629
1606,1352,0.483497315
1606,506,0.478931702
1606,1415,0.478696566
1606,124,0.457039579
1606,224,0.450017148
1606,848,0.445211483
1606,242,0.43785482
1606,1119,0.43758655
1606,1375,0.436176399
1606,1785,0.433412992
1606,1890,0.433252051
1606,271,0.426099845
1606,1919,0.399858011
1606,102,0.393500547
1606,29,0.376696678
1606,1334,0.371938427
1606,736,0.361986694
1606,965,0.351808303
1606,109,0.336205325
1606,1778,0.320858835
1606,925,0.306707255
1606,423,0.298352015
1606,1819,0.275661091
1606,1590,0.266024466
1606,1295,0.26493831
1606,1252,0.264776077
1606,247,0.244724607
1606,139,0.241787588
1606,473,0.236581212
1606,1800,0.235878275
1606,683,0.205836356
1606,665,0.202457744
1606,783,0.184135162
1606,668,0.180145028
1606,268,0.149783297
1606,376,0.126428723
1609,646,0.481280931
1609,730,0.456457303
1609,1326,0.360800794
1609,1154,0.305246826
1609,1102,0.0933456
1610,1809,0.640075518
1610,504,0.602405845
1610,1414,0.562884799
1610,278,0.557021897
1610,1884,0.546896952
1610,218,0.516759781
1610,1155,0.514473413
1610,1211,0.495331393
1610,1352,0.479596221
1610,848,0.445211483
1610,1184,0.426981573
1610,1919,0.423287464
1610,1932,0.416841452
1610,1453,0.404038184
1610,98,0.392241157
1610,1119,0.367724407
1610,250,0.36500128
1610,1902,0.359427877
1610,207,0.352771465
1610,965,0.351808303
1610,1362,0.345229613
1610,925,0.284154259
1610,826,0.283544388
1610,1956,0.283111966
1610,348,0.280729238
1610,488,0.228184698
1610,376,0.126428723
1611,432,0.497119077
1611,1017,0.493568921
1611,646,0.481280931
1611,458,0.470417677
1611,314,0.464191568
1616,428,0.412401464
1616,1133,0.383425971
1616,1778,0.117417975
1616,1195,0.098351097
1616,668,0.053899797
1620,1017,0.493568921
1620,1522,0.488453562
1620,1975,0.48058402
1620,1674,0.478221746
1620,458,0.470417677
1621,1674,0.478221746
1621,1196,0.351231247
1621,1778,0.117417975
1621,83,0.079152722
1621,982,0.033765001
1626,1809,0.640075518
1626,1017,0.611629219
1626,1879,0.553668366
1626,361,0.514722763
1626,1243,0.495143777
1626,1341,0.456096048
1626,1184,0.426981573
1626,1919,0.423287464
1626,98,0.392241157
1626,1902,0.359427877
1626,738,0.317693023
1626,925,0.284154259
1626,826,0.283544388
1626,1956,0.283111966
1626,348,0.280729238
1626,1778,0.22811181
1626,1819,0.224037746
1626,1181,0.187669037
1631,815,0.497992691
1631,1522,0.488453562
1631,646,0.481280931
1631,458,0.470417677
1631,738,0.317693023
1632,896,0.382070254
1632,1334,0.181500306
1632,1195,0.098351097
1632,1032,0.037475695
1632,1882,0.02890249
1634,1011,0.648595917
1634,504,0.611276015
1634,1154,0.482330437
1634,295,0.460275496
1634,658,0.437321122
1634,1902,0.384546616
1634,271,0.38039253
1634,291,0.362520441
1634,982,0.300604208
1634,683,0.223220215
1634,1634,0.208470549
1634,1471,0.103955006
1635,643,0.416228571
1635,1196,0.351231247
1635,738,0.317693023
1635,83,0.079152722
1635,247,0.065501457
1635,982,0.033765001
1636,1017,0.695597255
1636,820,0.648145408
1636,504,0.602405845
1636,1414,0.562884799
1636,1286,0.559692632
1636,1884,0.542124251
1636,1155,0.514473413
1636,124,0.503320559
1636,1932,0.500804935
1636,404,0.484851794
1636,1453,0.44135844
1636,1375,0.426615382
1636,250,0.36500128
1636,207,0.352771465
1636,1362,0.345229613
1636,1778,0.297657057
1636,488,0.228184698
1637,815,0.497992691
1637,1017,0.493568921
1637,1522,0.488453562
1637,458,0.470417677
1637,1334,0.181500306
1642,1522,0.488453562
1642,314,0.464191568
1642,902,0.462465103
1642,271,0.211095193
1642,1940,0.158482058
1643,432,0.497119077
1643,1522,0.488453562
1643,646,0.481280931
1643,1975,0.48058402
1643,314,0.464191568
1647,1522,0.488453562
1647,646,0.481280931
1647,1674,0.478221746
1647,430,0.387903289
1647,1334,0.181500306
1649,1560,0.666292034
1649,1809,0.640075518
1649,1233,0.615199051
1649,506,0.576325483
1649,1284,0.550693465
1649,1119,0.501016293
1649,1184,0.426981573
1649,1919,0.423287464
1649,102,0.416542034
1649,1430,0.394692874
1649,98,0.392241157
1649,1902,0.359427877
1649,925,0.284154259
1649,826,0.283544388
1649,1956,0.283111966
1649,348,0.280729238
1649,247,0.266602417
1649,1267,0.245752084
1649,442,0.217498034
1649,1940,0.158482058
1652,1522,0.488453562
1652,646,0.481280931
1652,646,0.481280931
1652,902,0.462465103
1652,291,0.362520441
1653,1522,0.488453562
1653,1233,0.42476093
1653,218,0.409598796
1653,124,0.329848631
1653,1892,0.239547986
1653,709,0.092484468
1653,83,0.079152722
1653,668,0.053899797
1654,1975,0.48058402
1654,1674,0.478221746
1654,458,0.470417677
1654,314,0.464191568
1654,902,0.462465103
1655,1884,0.548772248
1655,1383,0.460634537
1655,1475,0.407649437
1655,207,0.372960452
1655,1919,0.357396541
1655,647,0.316949822
1655,758,0.275920265
1655,1644,0.24737168
1655,271,0.211095193
1655,1334,0.181500306
1655,1561,0.125858955
1655,668,0.053899797
1656,432,0.497119077
1656,646,0.481280931
1656,646,0.481280931
1656,458,0.470417677
1656,1334,0.181500306
1657,815,0.497992691
1657,815,0.497992691
1657,646,0.481280931
1657,902,0.462465103
1657,1011,0.405173245
1660,815,0.497992691
1660,432,0.497119077
1660,1522,0.488453562
1660,1674,0.478221746
1660,224,0.276545221
1661,815,0.497992691
1661,1017,0.493568921
1661,730,0.456457303
1661,1154,0.305246826
1661,1102,0.0933456
1662,497,0.539824779
1662,291,0.487186491
1662,1352,0.483497315
1662,124,0.457039579
1662,1785,0.433412992
1662,1890,0.433252051
1662,736,0.361986694
1662,268,0.149783297
1662,783,0.108334013
1664,1017,0.493568921
1664,1522,0.488453562
1664,646,0.481280931
1664,458,0.470417677
1664,1247,0.382032007
1665,646,0.481280931
1665,902,0.462465103
1665,1233,0.42476093
1665,1094,0.161989514
1665,1267,0.067164751
1669,815,0.497992691
1669,646,0.481280931
1669,646,0.481280931
1669,1975,0.48058402
1669,1940,0.158482058
1670,432,0.497119077
1670,1017,0.493568921
1670,646,0.481280931
1670,1975,0.48058402
1670,250,0.247717295
1671,815,0.497992691
1671,1017,0.493568921
1671,646,0.481280931
1671,1975,0.48058402
1671,902,0.462465103
1674,1522,0.488453562
1674,646,0.481280931
1674,1975,0.48058402
1674,458,0.470417677
1674,902,0.462465103
1678,815,0.497992691
1678,1017,0.493568921
1678,1522,0.488453562
1678,1674,0.478221746
1678,458,0.470417677
1679,1011,0.596798423
1679,891,0.563317382
1679,1286,0.548051755
1679,646,0.481280931
1679,1932,0.477318589
1679,58,0.4595504
1679,250,0.403242533
1679,1247,0.382032007
1679,807,0.378259975
1679,423,0.28374989
1679,1800,0.154100598
1680,815,0.497992691
1680,432,0.497119077
1680,1975,0.48058402
1680,1674,0.478221746
1680,458,0.470417677
1681,815,0.497992691
1681,1017,0.493568921
1681,1975,0.48058402
1681,458,0.470417677
1681,902,0.462465103
1682,646,0.481280931
1682,896,0.382070254
1682,291,0.362520441
1682,1437,0.223213366
1682,1334,0.181500306
1682,1195,0.098351097
1682,1032,0.037475695
1688,458,0.470417677
1688,295,0.460275496
1688,291,0.362520441
1688,1415,0.331042986
1688,1471,0.103955006
1691,432,0.497119077
1691,646,0.481280931
1691,1674,0.478221746
1691,458,0.470417677
1691,902,0.462465103
1693,815,0.497992691
1693,646,0.481280931
1693,646,0.481280931
1693,1326,0.360800794
1693,668,0.053899797
1694,475,0.39814804
1694,1180,0.376542532
1694,1334,0.181500306
1694,83,0.079152722
1694,488,0.072180716
1695,1017,0.493568921
1695,1975,0.48058402
1695,314,0.464191568
1695,902,0.462465103
1695,920,0.125091659
1697,646,0.481280931
1697,646,0.481280931
1697,1674,0.478221746
1697,458,0.470417677
1697,1334,0.181500306
1700,815,0.497992691
1700,1017,0.493568921
1700,646,0.481280931
1700,458,0.470417677
1700,902,0.462465103
1701,1866,0.506076126
1701,1011,0.488556366
1701,646,0.481280931
1701,295,0.460275496
1701,396,0.429680037
1701,1292,0.406406767
1701,1247,0.382032007
1701,13,0.362627608
1701,1094,0.339750949
1701,1670,0.323563122
1701,442,0.31599395
1701,1154,0.305246826
1701,250,0.247717295
1701,358,0.246680368
1701,1778,0.194679736
1701,1940,0.158482058
1701,780,0.155291818
1701,668,0.053899797
1702,1017,0.638201231
1702,1821,0.573803079
1702,124,0.533289491
1702,1286,0.526311974
1702,1155,0.520656725
1702,1017,0.493568921
1702,646,0.481280931
1702,224,0.456784302
1702,1375,0.407547647
1702,423,0.272403058
1702,29,0.199173214
1702,783,0.147952043
1703,1017,0.493568921
1703,646,0.481280931
1703,1975,0.48058402
1703,224,0.276545221
1703,920,0.125091659
1704,1017,0.493568921
1704,646,0.481280931
1704,1233,0.42476093
1704,1094,0.161989514
1704,1267,0.067164751
1706,432,0.497119077
1706,432,0.497119077
1706,902,0.462465103
1706,224,0.276545221
1706,1102,0.0933456
1708,432,0.497119077
1708,458,0.470417677
1708,902,0.462465103
1708,643,0.416228571
1708,247,0.065501457
1709,815,0.497992691
1709,432,0.497119077
1709,1017,0.493568921
1709,1975,0.48058402
1709,314,0.464191568
1710,815,0.497992691
1710,432,0.497119077
1710,646,0.481280931
1710,1975,0.48058402
1710,1674,0.478221746
1711,1247,0.382032007
1711,1437,0.223213366
1711,1496,0.209832416
1711,1334,0.181500306
1711,1252,0.129653897
1711,1102,0.0933456
1712,504,0.677076667
1712,1932,0.548392836
1712,442,0.49959296
1712,658,0.491681988
1712,530,0.475434281
1712,271,0.43432016
1712,819,0.419711168
1712,683,0.375132278
1712,1634,0.344382192
1713,458,0.665129899
1713,262,0.509214673
1713,1975,0.48058402
1713,295,0.460275496
1713,258,0.372237191
1713,109,0.341869972
1713,1940,0.340974091
1713,1675,0.299746359
1713,1532,0.287639028
1713,347,0.196085058
1713,376,0.172627926
1713,1875,0.149826946
1713,1741,0.094514554
1713,83,0.079152722
1713,668,0.053899797
1713,1882,0.02890249
1716,815,0.497992691
1716,1522,0.488453562
1716,458,0.470417677
1716,902,0.462465103
1716,428,0.412401464
1718,432,0.61932686
1718,295,0.587691988
1718,646,0.481280931
1718,88,0.452703494
1718,1917,0.399394057
1718,1919,0.394037289
1718,348,0.306804959
1718,1094,0.285407815
1718,488,0.224294944
1718,780,0.182705342
1719,902,0.462465103
1719,295,0.460275496
1719,291,0.362520441
1719,1471,0.103955006
1719,1882,0.02890249
1720,497,0.539824779
1720,291,0.487186491
1720,1352,0.483497315
1720,124,0.457039579
1720,1785,0.433412992
1720,1890,0.433252051
1720,736,0.361986694
1720,268,0.149783297
1720,783,0.108334013
1721,815,0.497992691
1721,432,0.497119077
1721,1522,0.488453562
1721,646,0.481280931
1721,1674,0.478221746
1722,458,0.470417677
1722,458,0.470417677
1722,314,0.464191568
1722,442,0.217498034
1722,1940,0.158482058
1723,1017,0.493568921
1723,1522,0.488453562
1723,1674,0.478221746
1723,458,0.470417677
1723,83,0.079152722
1724,1247,0.382032007
1724,1496,0.209832416
1724,1334,0.181500306
1724,1252,0.129653897
1724,1102,0.0933456
1725,646,0.481280931
1725,762,0.338153455
1725,448,0.322800907
1725,1496,0.209832416
1725,1898,0.116825224
1725,1195,0.098351097
1725,1102,0.0933456
1725,709,0.092484468
1725,83,0.079152722
1726,432,0.497119077
1726,1017,0.493568921
1726,1674,0.478221746
1726,1674,0.478221746
1726,1334,0.181500306
1732,762,0.338153455
1732,448,0.322800907
1732,1496,0.209832416
1732,1898,0.116825224
1732,1195,0.098351097
1732,83,0.079152722
1733,432,0.497119077
1733,1522,0.488453562
1733,646,0.481280931
1733,646,0.481280931
1733,1809,0.422580077
1734,448,0.322800907
1734,1917,0.273205823
1734,1334,0.181500306
1734,758,0.13695512
1734,83,0.079152722
1736,646,0.481280931
1736,314,0.464191568
1736,1274,0.356369547
1736,620,0.269900785
1736,1334,0.181500306
1737,646,0.481280931
1737,1247,0.382032007
1737,442,0.217498034
1737,1940,0.158482058
1737,1882,0.02890249
1739,646,0.481280931
1739,1674,0.478221746
1739,902,0.462465103
1739,471,0.321062517
1739,1590,0.05856752
1740,815,0.497992691
1740,646,0.481280931
1740,1975,0.48058402
1740,1707,0.220613815
1740,1334,0.181500306
1743,432,0.497119077
1743,1017,0.493568921
1743,646,0.481280931
1743,1975,0.48058402
1743,314,0.464191568
1747,815,0.497992691
1747,432,0.497119077
1747,1017,0.493568921
1747,458,0.470417677
1747,902,0.462465103
1748,1560,0.666292034
1748,1233,0.615199051
1748,506,0.576325483
1748,1284,0.550693465
1748,1119,0.501016293
1748,1884,0.424275937
1748,102,0.416542034
1748,1430,0.394692874
1748,242,0.291802474
1748,247,0.266602417
1748,1267,0.245752084
1748,83,0.079152722
1749,432,0.497119077
1749,1522,0.488453562
1749,1975,0.48058402
1749,458,0.470417677
1749,314,0.464191568
1750,646,0.481280931
1750,295,0.460275496
1750,291,0.362520441
1750,471,0.321062517
1750,1471,0.103955006
1750,1590,0.05856752
1751,815,0.497992691
1751,1975,0.48058402
1751,1975,0.48058402
1751,902,0.462465103
1751,1892,0.239547986
1759,815,0.497992691
1759,432,0.497119077
1759,1975,0.48058402
1759,458,0.470417677
1759,668,0.053899797
1760,432,0.497119077
1760,458,0.470417677
1760,314,0.464191568
1760,1438,0.447726548
1760,475,0.39814804
1761,1017,0.493568921
1761,1522,0.488453562
1761,1975,0.48058402
1761,314,0.464191568
1761,902,0.462465103
1764,497,0.539824779
1764,291,0.487186491
1764,1352,0.483497315
1764,124,0.457039579
1764,1785,0.433412992
1764,1890,0.433252051
1764,736,0.361986694
1764,1211,0.335772293
1764,477,0.245981136
1764,1919,0.242373241
1764,1334,0.181500306
1764,268,0.149783297
1764,783,0.108334013
1765,815,0.497992691
1765,646,0.481280931
1765,1975,0.48058402
1765,1674,0.478221746
1765,902,0.462465103
1766,815,0.497992691
1766,432,0.497119077
1766,1975,0.48058402
1766,314,0.464191568
1766,902,0.462465103
1769,1522,0.488453562
1769,1522,0.488453562
1769,1522,0.488453562
1769,1975,0.48058402
1769,457,0.316421148
1770,432,0.497119077
1770,1522,0.488453562
1770,1975,0.48058402
1770,224,0.276545221
1770,1102,0.0933456
1772,815,0.497992691
1772,646,0.481280931
1772,646,0.481280931
1772,314,0.464191568
1772,348,0.120907519
1774,432,0.497119077
1774,1017,0.493568921
1774,458,0.470417677
1774,314,0.464191568
1774,902,0.462465103
1776,295,0.460275496
1776,475,0.39814804
1776,1180,0.376542532
1776,291,0.362520441
1776,457,0.316421148
1776,1471,0.103955006
1776,83,0.079152722
1776,488,0.072180716
1777,1560,0.666292034
1777,1233,0.615199051
1777,506,0.576325483
1777,1284,0.550693465
1777,1119,0.501016293
1777,102,0.416542034
1777,643,0.416228571
1777,1430,0.394692874
1777,247,0.266602417
1777,1267,0.245752084
1777,247,0.065501457
1778,1560,0.666292034
1778,1233,0.615199051
1778,506,0.576325483
1778,1284,0.550693465
1778,1119,0.501016293
1778,102,0.416542034
1778,1430,0.394692874
1778,247,0.266602417
1778,1267,0.245752084
1778,920,0.125091659
1780,432,0.497119077
1780,314,0.464191568
1780,902,0.462465103
1780,1437,0.223213366
1780,920,0.125091659
1782,432,0.497119077
1782,1674,0.478221746
1782,458,0.470417677
1782,902,0.462465103
1782,1415,0.331042986
1783,1809,0.597807361
1783,1560,0.571748488
1783,1233,0.546079538
1783,506,0.495848246
1783,1196,0.489980102
1783,1284,0.483576847
1783,1919,0.411008639
1783,1917,0.410538903
1783,1011,0.405173245
1783,1119,0.404732678
1783,102,0.37754635
1783,807,0.375431824
1783,1430,0.355702644
1783,98,0.328574858
1783,925,0.3161669
1783,826,0.288256314
1783,1737,0.228321396
1783,347,0.227473639
1783,1267,0.186945038
1787,1674,0.714461924
1787,1522,0.703458215
1787,1710,0.635695708
1787,242,0.515027442
1787,807,0.431307095
1787,925,0.333990089
1787,683,0.244910539
1787,982,0.219792633
1787,783,0.191768059
1787,139,0.06425037
1788,815,0.497992691
1788,646,0.481280931
1788,1975,0.48058402
1788,1674,0.478221746
1788,458,0.470417677
1789,1522,0.488453562
1789,646,0.481280931
1789,1975,0.48058402
1789,1674,0.478221746
1789,29,0.199173214
1790,432,0.497119077
1790,1017,0.493568921
1790,1522,0.488453562
1790,646,0.481280931
1790,458,0.470417677
1791,1975,0.48058402
1791,920,0.125091659
1791,139,0.06425037
1791,780,0.049731195
1791,1542,0.029306628
1792,646,0.481280931
1792,1247,0.382032007
1792,1154,0.305246826
1792,1102,0.0933456
1792,668,0.053899797
1795,396,0.579165745
1795,497,0.539824779
1795,562,0.527691133
1795,291,0.487186491
1795,1352,0.483497315
1795,295,0.460275496
1795,124,0.457039579
1795,1917,0.455424375
1795,58,0.45145895
1795,1785,0.433412992
1795,1890,0.433252051
1795,857,0.431396633
1795,736,0.361986694
1795,738,0.317693023
1795,358,0.299272244
1795,1235,0.28852704
1795,1532,0.283402852
1795,1561,0.222123497
1795,1334,0.181500306
1795,268,0.149783297
1795,826,0.130665001
1795,783,0.108334013
1795,83,0.079152722
1800,458,0.470417677
1800,314,0.464191568
1800,902,0.462465103
1800,902,0.462465103
1800,430,0.387903289
1802,1522,0.488453562
1802,1975,0.48058402
1802,458,0.470417677
1802,314,0.464191568
1802,29,0.199173214
1803,815,0.497992691
1803,1017,0.493568921
1803,1674,0.478221746
1803,458,0.470417677
1803,902,0.462465103
1804,646,0.481280931
1804,1233,0.42476093
1804,1011,0.405173245
1804,1094,0.161989514
1804,1267,0.067164751
1805,646,0.481280931
1805,458,0.470417677
1805,458,0.470417677
1805,1334,0.181500306
1805,1741,0.094514554
1808,1017,0.493568921
1808,1522,0.488453562
1808,1674,0.478221746
1808,314,0.464191568
1808,902,0.462465103
1810,1017,0.493568921
1810,1522,0.488453562
1810,646,0.481280931
1810,1975,0.48058402
1810,902,0.462465103
1812,815,0.497992691
1812,1522,0.488453562
1812,646,0.481280931
1812,1334,0.181500306
1812,1542,0.029306628
1813,646,0.481280931
1813,1975,0.48058402
1813,1674,0.478221746
1813,314,0.464191568
1813,291,0.362520441
1814,815,0.497992691
1814,432,0.497119077
1814,1017,0.493568921
1814,1975,0.48058402
1814,458,0.470417677
1816,432,0.497119077
1816,646,0.481280931
1816,646,0.481280931
1816,1211,0.335772293
1816,1334,0.181500306
1817,815,0.741374876
1817,1522,0.661140496
1817,278,0.609100859
1817,1988,0.574818488
1817,1884,0.562487962
1817,762,0.490993175
1817,1196,0.466973841
1817,848,0.456457389
1817,1292,0.431982286
1817,1429,0.426989061
1817,1892,0.417085204
1817,1252,0.28418928
1817,1590,0.21981981
1817,668,0.215115758
1817,139,0.205456322
1817,783,0.181088739
1817,1800,0.163252176
1824,815,0.497992691
1824,646,0.481280931
1824,458,0.470417677
1824,83,0.079152722
1824,1882,0.02890249
1825,815,0.497992691
1825,432,0.497119077
1825,1011,0.405173245
1825,819,0.172303254
1825,1675,0.14293235
1828,432,0.497119077
1828,1017,0.493568921
1828,646,0.481280931
1828,1674,0.478221746
1828,314,0.464191568
1829,815,0.497992691
1829,432,0.497119077
1829,1674,0.478221746
1829,458,0.470417677
1829,902,0.462465103
1831,815,0.497992691
1831,1975,0.48058402
1831,1674,0.478221746
1831,1674,0.478221746
1831,1133,0.383425971
1835,646,0.481280931
1835,646,0.481280931
1835,1674,0.478221746
1835,902,0.462465103
1835,920,0.125091659
1839,1560,0.645617016
1839,1284,0.56677763
1839,1180,0.525255778
1839,506,0.478931702
1839,1119,0.43758655
1839,102,0.393500547
1839,1334,0.371938427
1839,1292,0.299008138
1839,247,0.244724607
1839,473,0.236581212
1841,1017,0.493568921
1841,1674,0.478221746
1841,314,0.464191568
1841,83,0.079152722
1841,668,0.053899797
1842,1975,0.48058402
1842,1674,0.478221746
1842,458,0.470417677
1842,98,0.160303958
1842,668,0.053899797
1847,815,0.497992691
1847,1017,0.493568921
1847,295,0.460275496
1847,471,0.321062517
1847,1334,0.181500306
1848,815,0.497992691
1848,432,0.497119077
1848,646,0.481280931
1848,458,0.470417677
1848,902,0.462465103
1850,646,0.481280931
1850,646,0.481280931
1850,646,0.481280931
1850,902,0.462465103
1850,83,0.079152722
1853,646,0.481280931
1853,1975,0.48058402
1853,314,0.464191568
1853,902,0.462465103
1853,1233,0.42476093
1854,224,0.276545221
1854,1334,0.181500306
1854,1094,0.161989514
1854,1102,0.0933456
1854,982,0.033765001
1859,1522,0.488453562
1859,1233,0.42476093
1859,124,0.329848631
1859,1892,0.239547986
1859,709,0.092484468
1859,83,0.079152722
1859,668,0.053899797
1861,815,0.497992691
1861,1243,0.380675292
1861,29,0.199173214
1861,98,0.160303958
1861,668,0.053899797
1863,428,0.626830083
1863,1286,0.612904425
1863,504,0.602405845
1863,1414,0.562884799
1863,361,0.558077915
1863,1884,0.542124251
1863,497,0.539824779
1863,762,0.527965727
1863,1155,0.514473413
1863,124,0.50550042
1863,291,0.487186491
1863,1352,0.483497315
1863,1932,0.480728899
1863,1785,0.433412992
1863,1890,0.433252051
1863,1453,0.404038184
1863,250,0.36500128
1863,736,0.361986694
1863,207,0.352771465
1863,423,0.351256695
1863,1362,0.345229613
1863,1867,0.306660839
1863,1195,0.285913473
1863,1295,0.28115648
1863,488,0.228184698
1863,1800,0.194545062
1863,268,0.149783297
1863,783,0.108334013
1864,1674,0.478221746
1864,1674,0.478221746
1864,314,0.464191568
1864,1211,0.335772293
1864,1334,0.181500306
1867,815,0.497992691
1867,1522,0.488453562
1867,102,0.224326889
1867,1334,0.181500306
1867,83,0.079152722
1869,432,0.497119077
1869,1017,0.493568921
1869,1522,0.488453562
1869,458,0.470417677
1869,902,0.462465103
1870,1522,0.488453562
1870,1674,0.478221746
1870,314,0.464191568
1870,1274,0.356369547
1870,620,0.269900785
1874,815,0.497992691
1874,1674,0.478221746
1874,458,0.470417677
1874,98,0.160303958
1874,668,0.053899797
1875,1522,0.488453562
1875,1522,0.488453562
1875,646,0.481280931
1875,295,0.460275496
1875,1155,0.353609552
1876,432,0.497119077
1876,295,0.460275496
1876,291,0.362520441
1876,1437,0.223213366
1876,1471,0.103955006
1877,1674,0.478221746
1877,1674,0.478221746
1877,314,0.464191568
1877,1247,0.382032007
1877,982,0.033765001
1879,1017,0.493568921
1879,295,0.460275496
1879,13,0.362627608
1879,1670,0.323563122
1879,1940,0.158482058
1883,815,0.497992691
1883,1975,0.48058402
1883,458,0.470417677
1883,139,0.06425037
1883,780,0.049731195
1886,646,0.71321813
1886,1809,0.58599077
1886,475,0.566418941
1886,762,0.565957668
1886,1670,0.512643867
1886,1932,0.493785117
1886,1473,0.484486629
1886,29,0.376696678
1886,826,0.344299894
1886,109,0.336205325
1886,1956,0.300434566
1886,585,0.300253318
1886,423,0.298352015
1886,1532,0.295213318
1886,1819,0.294808352
1886,1590,0.266024466
1886,1295,0.26493831
1886,1800,0.235878275
1887,1522,0.488453562
1887,1522,0.488453562
1887,1809,0.422580077
1887,109,0.162040046
1887,1675,0.14293235
1888,458,0.71281579
1888,891,0.676360407
1888,1286,0.645624827
1888,820,0.635905982
1888,646,0.622009613
1888,1674,0.618000792
1888,361,0.610068171
1888,428,0.595671278
1888,762,0.560152384
1888,218,0.548821984
1888,497,0.539824779
1888,1247,0.50919415
1888,154,0.494412952
1888,1496,0.493114547
1888,291,0.487186491
1888,1352,0.483497315
1888,262,0.477166775
1888,124,0.457039579
1888,807,0.456631589
1888,1473,0.453004692
1888,1800,0.449183406
1888,88,0.444946076
1888,1785,0.433412992
1888,1890,0.433252051
1888,1453,0.419720017
1888,1292,0.417250104
1888,1410,0.416705115
1888,207,0.389977206
1888,29,0.388985487
1888,109,0.38282626
1888,1195,0.381633228
1888,736,0.361986694
1888,423,0.358652916
1888,258,0.34984155
1888,271,0.342753479
1888,1295,0.338182092
1888,1200,0.335735265
1888,1786,0.285739681
1888,668,0.281704011
1888,656,0.253211578
1888,271,0.211095193
1888,488,0.209781302
1888,66,0.196378968
1888,683,0.188025937
1888,347,0.169733636
1888,268,0.149783297
1888,783,0.108334013
1890,432,0.497119077
1890,1522,0.488453562
1890,295,0.460275496
1890,291,0.362520441
1890,1471,0.103955006
1891,815,0.497992691
1891,1017,0.493568921
1891,1975,0.48058402
1891,314,0.464191568
1891,902,0.462465103
1893,1560,0.666292034
1893,1233,0.615199051
1893,1438,0.600946009
1893,506,0.576325483
1893,1284,0.550693465
1893,1180,0.537538567
1893,1119,0.501016293
1893,295,0.460275496
1893,102,0.416542034
1893,1430,0.394692874
1893,1247,0.382032007
1893,1334,0.373715451
1893,1155,0.353609552
1893,247,0.266602417
1893,1267,0.245752084
1893,473,0.231561308
1893,381,0.055726547
1897,432,0.497119077
1897,1017,0.493568921
1897,458,0.470417677
1897,314,0.464191568
1897,1415,0.331042986
1899,1522,0.488453562
1899,314,0.464191568
1899,1133,0.383425971
1899,1778,0.117417975
1899,1195,0.098351097
1900,1274,0.356369547
1900,124,0.329848631
1900,506,0.328077264
1900,258,0.216324643
1900,826,0.130665001
1901,314,0.464191568
1901,314,0.464191568
1901,902,0.462465103
1901,1233,0.42476093
1901,668,0.053899797
1902,1522,0.488453562
1902,646,0.481280931
1902,646,0.481280931
1902,471,0.321062517
1902,1590,0.05856752
1904,432,0.497119077
1904,1522,0.488453562
1904,1674,0.478221746
1904,458,0.470417677
1904,902,0.462465103
1905,432,0.497119077
1905,1975,0.48058402
1905,458,0.470417677
1905,314,0.464191568
1905,902,0.462465103
1908,1522,0.488453562
